公司名称,公司代码,股东名称,持股比例
豪恩汽电,301488,深圳市佳恩泰投资合伙企业(有限合伙),1.52%
华阳集团,002906,江苏华越投资有限公司,56.86%
华阳集团,002906,中山中科股权投资有限公司,6.21%
华阳集团,002906,珠海横琴中科白云股权投资基金合伙企业(有限合伙),3.82%
华阳集团,002906,中国银行股份有限公司-易方达供给改革灵活配置混合型证券投资基金,2.51%
华阳集团,002906,上海浦东发展银行股份有限公司-景顺长城新能源产业股票型证券投资基金,1.71%
华阳集团,002906,中国银行-易方达稳健收益债券型证券投资基金,1.19%
华阳集团,002906,中国建设银行股份有限公司-信澳新能源产业股票型证券投资基金,1.07%
华阳集团,002906,太平人寿保险有限公司-分红-团险分红,0.64%
华阳集团,002906,中国工商银行股份有限公司-信澳智远三年持有期混合型证券投资基金,0.42%
华阳集团,002906,香港中央结算有限公司,0.42%
精进电动-UW,688280,菏泽北翔新能源科技有限公司,11.81%
精进电动-UW,688280,NOBLE RAY INTERNATIONAL LIMITED,10.21%
精进电动-UW,688280,Citron PE Investment ( Hong Kong ) Limited,6.90%
精进电动-UW,688280,上海超越摩尔股权投资基金合伙企业(有限合伙),6.45%
精进电动-UW,688280,上海理成赛鑫投资管理中心(有限合伙),5.75%
精进电动-UW,688280,Fountain Holdings Limited,4.85%
精进电动-UW,688280,VV Cleantech (HK) Limited,3.94%
精进电动-UW,688280,一汽股权投资(天津)有限公司,3.25%
精进电动-UW,688280,艾里逊变速箱(上海)有限公司,3.25%
精进电动-UW,688280,拉萨知行创新科技有限公司,2.85%
德尔股份,300473,辽宁德尔实业股份有限公司,19.17%
德尔股份,300473,福博有限公司,10.63%
德尔股份,300473,阜新鼎宏实业有限公司,5.34%
德尔股份,300473,国金凯歌(厦门)资本管理有限公司-凯歌优德(厦门)股权投资合伙企业(有限合伙),3.55%
德尔股份,300473,叶亚峰,2.03%
德尔股份,300473,刘敏,1.18%
德尔股份,300473,董丽娟,0.52%
德尔股份,300473,周家林,0.40%
德尔股份,300473,张艳,0.39%
德尔股份,300473,李毅,0.37%
博俊科技,300926,伍亚林,44.96%
博俊科技,300926,上海富智投资有限公司,17.75%
博俊科技,300926,昆山嘉恒投资管理咨询中心(有限合伙),8.46%
博俊科技,300926,伍阿凤,3.63%
博俊科技,300926,中国银行股份有限公司-易方达供给改革灵活配置混合型证券投资基金,1.39%
博俊科技,300926,全国社保基金五零二组合,0.90%
博俊科技,300926,曹洪华,0.82%
博俊科技,300926,招商银行股份有限公司-华安安华灵活配置混合型证券投资基金,0.78%
博俊科技,300926,中国工商银行-易方达价值成长混合型证券投资基金,0.65%
博俊科技,300926,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",0.57%
拓普集团,601689,迈科国际控股(香港)有限公司,62.94%
拓普集团,601689,香港中央结算有限公司,4.22%
拓普集团,601689,上海睿扬投资管理有限公司-睿扬新兴成长私募证券投资基金,1.63%
拓普集团,601689,邬建树,0.65%
拓普集团,601689,宁波筑悦投资管理有限公司,0.49%
拓普集团,601689,泰康人寿保险有限责任公司-分红-个人分红-019L-FH002沪,0.46%
拓普集团,601689,中国农业银行股份有限公司-前海开源中国稀缺资产灵活配置混合型证券投资基金,0.45%
拓普集团,601689,全国社保基金五零四组合,0.40%
拓普集团,601689,中国工商银行股份有限公司-前海开源国家比较优势灵活配置混合型证券投资基金,0.39%
拓普集团,601689,华能贵诚信托有限公司,0.35%
美力科技,300611,章碧鸿,35.35%
美力科技,300611,长江成长资本投资有限公司,4.08%
美力科技,300611,章竹军,3.30%
美力科技,300611,王光明,2.11%
美力科技,300611,中国建设银行股份有限公司-信澳新能源产业股票型证券投资基金,1.95%
美力科技,300611,平安资管-工商银行-平安资产鑫享27号资产管理产品,0.99%
美力科技,300611,王亭懿,0.98%
美力科技,300611,蔡慧丽,0.83%
美力科技,300611,俞爱香,0.76%
美力科技,300611,丁碧霞,0.76%
大为股份,002213,深圳市创通投资发展有限公司,29.72%
大为股份,002213,邱艳芳,3.53%
大为股份,002213,中国银行股份有限公司-华夏行业景气混合型证券投资基金,2.47%
大为股份,002213,陈双庆,1.80%
大为股份,002213,张席中夏,1.02%
大为股份,002213,寇玲,0.91%
大为股份,002213,彭学筹,0.83%
大为股份,002213,华夏基金-信泰人寿保险股份有限公司-分红产品-华夏基金-信泰人寿1号单一资产管理计划,0.83%
大为股份,002213,叶劲松,0.74%
大为股份,002213,朱泽钦,0.74%
隆盛科技,300680,倪茂生,21.26%
隆盛科技,300680,倪铭,8.08%
隆盛科技,300680,广发证券资管-工商银行-广发恒定28号集合资产管理计划,3.49%
隆盛科技,300680,谈渊智,2.75%
隆盛科技,300680,财通基金-华泰证券股份有限公司-财通基金君享永熙单一资产管理计划,1.92%
隆盛科技,300680,基本养老保险基金一六零二二组合,1.66%
隆盛科技,300680,中国建设银行股份有限公司-富国天博创新主题混合型证券投资基金,1.39%
隆盛科技,300680,薛祖兴,1.32%
隆盛科技,300680,基本养老保险基金一六零一一组合,1.32%
隆盛科技,300680,中国农业银行股份有限公司-宝盈鸿利收益灵活配置混合型证券投资基金,1.26%
精进电动-UW,688280,菏泽北翔新能源科技有限公司,11.81%
精进电动-UW,688280,NOBLE RAY INTERNATIONAL LIMITED,10.21%
精进电动-UW,688280,Citron PE Investment ( Hong Kong ) Limited,6.90%
精进电动-UW,688280,上海超越摩尔股权投资基金合伙企业(有限合伙),6.45%
精进电动-UW,688280,上海理成赛鑫投资管理中心(有限合伙),5.75%
精进电动-UW,688280,Fountain Holdings Limited,4.85%
精进电动-UW,688280,VV Cleantech (HK) Limited,3.94%
精进电动-UW,688280,一汽股权投资(天津)有限公司,3.25%
精进电动-UW,688280,艾里逊变速箱(上海)有限公司,3.25%
精进电动-UW,688280,拉萨知行创新科技有限公司,2.85%
路畅科技,002813,中联重科股份有限公司,53.82%
路畅科技,002813,郭秀梅,12.00%
路畅科技,002813,芜湖弘唯基石投资基金管理合伙企业(有限合伙)-弘唯基石华盈6号私募投资基金,4.72%
路畅科技,002813,中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金,2.06%
路畅科技,002813,中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金,1.28%
路畅科技,002813,张宗涛,1.07%
路畅科技,002813,招商银行股份有限公司-交银施罗德均衡成长一年持有期混合型证券投资基金,0.92%
路畅科技,002813,彭楠,0.31%
路畅科技,002813,陆卫忠,0.27%
路畅科技,002813,朱玉光,0.22%
长源东谷,603950,李佐元,40.72%
长源东谷,603950,徐能琛,11.22%
长源东谷,603950,李从容,5.61%
长源东谷,603950,李险峰,5.61%
长源东谷,603950,寿宁投资管理(上海)有限公司-寿宁凌波2号私募证券投资基金,2.88%
长源东谷,603950,王建成,1.38%
长源东谷,603950,李克武,1.25%
长源东谷,603950,薛培源,1.21%
长源东谷,603950,汤晶媚,1.00%
长源东谷,603950,廖文峰,0.72%
上海沿浦,605128,周建清,38.39%
上海沿浦,605128,张思成,9.47%
上海沿浦,605128,钱勇,4.38%
上海沿浦,605128,秦艳芳,2.58%
上海沿浦,605128,中国工商银行股份有限公司-广发多因子灵活配置混合型证券投资基金,2.37%
上海沿浦,605128,中国工商银行股份有限公司-广发瑞誉一年持有期混合型证券投资基金,2.07%
上海沿浦,605128,中国建设银行股份有限公司-信澳新能源产业股票型证券投资基金,1.48%
上海沿浦,605128,中国银行股份有限公司-中欧优质企业混合型证券投资基金,1.16%
上海沿浦,605128,王晓锋,1.11%
上海沿浦,605128,平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划,1.02%
恒勃股份,301225,周书忠,29.11%
恒勃股份,301225,胡婉音,17.46%
恒勃股份,301225,台州启恒投资咨询合伙企业(有限合伙),12.57%
恒勃股份,301225,周恒跋,11.64%
恒勃股份,301225,宁波明序企业管理合伙企业(有限合伙),3.55%
恒勃股份,301225,台州启鸿企业管理咨询合伙企业(有限合伙),0.63%
恒勃股份,301225,中信建投证券-农业银行-中信建投股管家恒勃控股1号战略配售集合资产管理计划,0.62%
恒勃股份,301225,中信建投证券股份有限公司,0.30%
恒勃股份,301225,中信建投证券-农业银行-中信建投股管家恒勃控股2号战略配售集合资产管理计划,0.25%
恒勃股份,301225,中国石油天然气集团公司企业年金计划-中国工商银行股份有限公司,0.03%
光洋股份,002708,常州光洋控股有限公司,28.22%
光洋股份,002708,程上楠,8.14%
光洋股份,002708,天津天海同步集团有限公司,5.21%
光洋股份,002708,朱雪英,5.00%
爱柯迪,600933,宁波爱柯迪投资管理有限公司,32.04%
爱柯迪,600933,张建成,8.16%
爱柯迪,600933,领拓集团香港有限公司,7.31%
爱柯迪,600933,宁波领挈股权投资合伙企业(有限合伙),6.23%
多利科技,001311,曹达龙,47.41%
多利科技,001311,邓丽琴,23.35%
多利科技,001311,张叶平,1.13%
多利科技,001311,蒋建强,1.10%
多利科技,001311,中国建设银行股份有限公司-信澳新能源精选混合型证券投资基金,0.85%
多利科技,001311,曹武,0.73%
多利科技,001311,中国工商银行股份有限公司-中欧先进制造股票型发起式证券投资基金,0.67%
多利科技,001311,交通银行-华夏蓝筹核心混合型证券投资基金(LOF),0.55%
多利科技,001311,邓竹君,0.51%
多利科技,001311,曹燕霞,0.51%
泉峰汽车,603982,泉峰精密技術控股有限公司,27.29%
泉峰汽车,603982,泉峰(中国)投资有限公司,24.51%
泉峰汽车,603982,中国建设银行股份有限公司-信澳新能源产业股票型证券投资基金,1.52%
泉峰汽车,603982,中信证券股份有限公司,1.20%
泉峰汽车,603982,UBS AG,1.08%
泉峰汽车,603982,财通基金-邮储银行-财通基金优盛1号集合资产管理计划,0.96%
泉峰汽车,603982,南京江宁经开私募基金管理有限公司-金宁经开产业强链股权投资(湖北)合伙企业(有限合伙),0.86%
泉峰汽车,603982,国泰君安证券股份有限公司,0.80%
泉峰汽车,603982,上海祥禾涌安股权投资合伙企业(有限合伙),0.80%
泉峰汽车,603982,四川发展证券投资基金管理有限公司-川发定盈再融资私募证券投资基金,0.77%
泉峰汽车,603982,广发基金-邮储银行-广发基金中邮金鼎1号集合资产管理计划,0.77%
泉峰汽车,603982,成都立华投资有限公司-立华定增重阳私募证券投资基金,0.77%
瑞鹄模具,002997,芜湖宏博模具科技有限公司,37.66%
瑞鹄模具,002997,芜湖奇瑞科技有限公司,14.52%
瑞鹄模具,002997,安徽金通新能源汽车一期基金合伙企业(有限合伙),2.90%
瑞鹄模具,002997,华夏基金-建设银行-中国人寿-中国人寿保险股份有限公司委托华夏基金管理有限公司中证全指组合,1.26%
瑞鹄模具,002997,中国工商银行-易方达价值成长混合型证券投资基金,0.98%
瑞鹄模具,002997,中国农业银行股份有限公司-交银施罗德数据产业灵活配置混合型证券投资基金,0.91%
瑞鹄模具,002997,全国社保基金五零二组合,0.87%
瑞鹄模具,002997,陈耀民,0.85%
瑞鹄模具,002997,华夏基金-国新投资有限公司-华夏基金-国新3号单一资产管理计划,0.84%
瑞鹄模具,002997,招商银行股份有限公司-交银施罗德产业机遇混合型证券投资基金,0.84%
亚太股份,002284,亚太机电集团有限公司,37.48%
亚太股份,002284,黄来兴,5.35%
亚太股份,002284,上海靖奇投资管理有限公司-靖奇泰然一号私募证券投资基金,1.76%
亚太股份,002284,黄伟中,1.25%
亚太股份,002284,施纪法,0.53%
亚太股份,002284,闻志平,0.28%
亚太股份,002284,陈林海,0.24%
亚太股份,002284,施雷,0.20%
亚太股份,002284,郭飞燕,0.19%
亚太股份,002284,曹卫刚,0.19%
凯马Ｂ,900953,中国恒天集团有限公司,29.83%
凯马Ｂ,900953,潍柴控股集团有限公司,12.13%
凯马Ｂ,900953,南昌市国金工业投资有限公司,10.00%
凯马Ｂ,900953,山东莱动内燃机有限公司,5.76%
凯马Ｂ,900953,寿光市资产经营公司,3.39%
凯马Ｂ,900953,中国恒天控股有限公司,1.33%
凯马Ｂ,900953,北京华星宏元企业管理有限公司,0.55%
凯马Ｂ,900953,钱光海,0.47%
凯马Ｂ,900953,中国纺织科学技术有限公司,0.44%
凯马Ｂ,900953,上海内燃机研究所有限责任公司,0.36%
德尔股份,300473,辽宁德尔实业股份有限公司,19.17%
德尔股份,300473,福博有限公司,10.63%
德尔股份,300473,阜新鼎宏实业有限公司,5.34%
德尔股份,300473,国金凯歌(厦门)资本管理有限公司-凯歌优德(厦门)股权投资合伙企业(有限合伙),3.55%
德尔股份,300473,叶亚峰,2.03%
德尔股份,300473,刘敏,1.18%
德尔股份,300473,董丽娟,0.52%
德尔股份,300473,周家林,0.40%
德尔股份,300473,张艳,0.39%
德尔股份,300473,李毅,0.37%
精锻科技,300258,江苏大洋投资有限公司,40.27%
精锻科技,300258,夏汉关,3.75%
精锻科技,300258,黄静,2.27%
精锻科技,300258,杨梅,1.70%
精锻科技,300258,泰康人寿保险有限责任公司-投连-行业配置,1.21%
精锻科技,300258,中国对外经济贸易信托有限公司-外贸信托-仁桥泽源股票私募证券投资基金,1.10%
精锻科技,300258,博时基金管理有限公司-社保基金四一九组合,0.91%
精锻科技,300258,阎登洪,0.56%
精锻科技,300258,朱正斌,0.56%
精锻科技,300258,中国建设银行股份有限公司-信澳新能源产业股票型证券投资基金,0.55%
襄阳轴承,000678,三环集团有限公司,27.94%
襄阳轴承,000678,襄阳轴承投资发展集团有限公司,18.09%
襄阳轴承,000678,襄阳市创新投资有限公司,3.66%
襄阳轴承,000678,襄阳汽车轴承股份有限公司-第一期员工持股计划,0.98%
襄阳轴承,000678,周东海,0.45%
襄阳轴承,000678,"高华-汇丰-GOLDMAN,SACHS & CO.LLC",0.44%
襄阳轴承,000678,唐泽斌,0.36%
襄阳轴承,000678,湖北新海天投资有限公司,0.35%
襄阳轴承,000678,洪婉秋,0.28%
襄阳轴承,000678,谢清福,0.27%
香山股份,002870,赵玉昆,18.85%
香山股份,002870,陈博,6.28%
香山股份,002870,邓杰和,6.28%
香山股份,002870,高路峰,5.34%
香山股份,002870,程铁生,5.00%
香山股份,002870,庄立波,4.82%
香山股份,002870,钱亮潮,4.19%
香山股份,002870,王咸车,3.14%
香山股份,002870,苏小舒,2.94%
香山股份,002870,刘焕光,2.78%
晋拓股份,603211,江苏智拓投资有限公司,47.48%
晋拓股份,603211,张东,13.86%
晋拓股份,603211,何文英,9.24%
晋拓股份,603211,上海磐铸咨询管理合伙企业(有限合伙),0.74%
晋拓股份,603211,上海昭质管理咨询合伙企业(有限合伙),0.74%
晋拓股份,603211,上海锡厦管理咨询合伙企业(有限合伙),0.74%
晋拓股份,603211,上海沁锡管理咨询合伙企业(有限合伙),0.74%
晋拓股份,603211,上海磐晋管理咨询合伙企业(有限合伙),0.74%
晋拓股份,603211,上海铸磐管理咨询合伙企业(有限合伙),0.74%
晋拓股份,603211,琚泽平,0.38%
雪龙集团,603949,香港绿源控股有限公司,19.83%
雪龙集团,603949,宁波维尔赛投资控股有限公司,14.91%
雪龙集团,603949,贺财霖,13.18%
雪龙集团,603949,贺群艳,11.45%
雪龙集团,603949,贺频艳,11.45%
雪龙集团,603949,宁波梅山保税港区联展投资管理合伙企业(有限合伙),3.73%
雪龙集团,603949,詹卫红,0.33%
雪龙集团,603949,北京鼎元创新资产管理有限公司-鼎元新能源一号私募证券投资基金,0.30%
雪龙集团,603949,李彬彬,0.26%
雪龙集团,603949,谢瑞华,0.25%
跃岭股份,002725,林仙明,10.36%
跃岭股份,002725,林信福,7.66%
跃岭股份,002725,林申茂,7.55%
跃岭股份,002725,林万青,7.55%
跃岭股份,002725,钟小头,5.42%
卡倍亿,300863,宁波新协实业集团有限公司,56.81%
卡倍亿,300863,林光耀,3.60%
卡倍亿,300863,中国银行股份有限公司-易方达供给改革灵活配置混合型证券投资基金,2.71%
卡倍亿,300863,上海古曲私募基金管理有限公司-古曲时代精选私募证券投资基金,1.73%
卡倍亿,300863,全国社保基金一一六组合,1.18%
卡倍亿,300863,中国工商银行股份有限公司-财通成长优选混合型证券投资基金,0.97%
卡倍亿,300863,上海阿杏投资管理有限公司-阿杏朝阳9号私募证券投资基金,0.85%
卡倍亿,300863,林光成,0.75%
卡倍亿,300863,林强,0.74%
卡倍亿,300863,全国社保基金五零二组合,0.69%
天润工业,002283,天润联合集团有限公司,15.36%
天润工业,002283,邢运波,11.89%
天润工业,002283,王磊,3.22%
天润工业,002283,刘昕,2.93%
天润工业,002283,孙海涛,2.13%
天润工业,002283,全国社保基金一一八组合,2.02%
天润工业,002283,郇心泽,1.30%
天润工业,002283,曲源泉,1.30%
天润工业,002283,洪君,1.30%
天润工业,002283,于作水,1.13%
浙江黎明,603048,浙江自贸区黎明投资有限公司,42.55%
浙江黎明,603048,浙江自贸区佶恒投资有限公司,25.53%
浙江黎明,603048,舟山市易凡股权投资合伙企业(有限合伙),6.24%
浙江黎明,603048,西藏浙富源沣投资管理有限公司-宁波梅山保税港区浙富聚沣创业投资合伙企业(有限合伙),0.68%
浙江黎明,603048,沈国兴,0.24%
浙江黎明,603048,卜丽月,0.23%
浙江黎明,603048,王国琴,0.17%
浙江黎明,603048,矫凤丽,0.16%
浙江黎明,603048,余海江,0.15%
浙江黎明,603048,邹建伟,0.14%
一汽富维,600742,吉林省亚东国有资本投资有限公司,14.70%
一汽富维,600742,一汽股权投资(天津)有限公司,14.46%
一汽富维,600742,富奥汽车零部件股份有限公司,8.00%
万通智控,300643,杭州万通智控控股有限公司,43.69%
万通智控,300643,杭州市金融投资集团有限公司,6.57%
万通智控,300643,杨富金,2.61%
万通智控,300643,中国农业银行-华夏平稳增长混合型证券投资基金,1.64%
万通智控,300643,玄元私募基金投资管理(广东)有限公司-玄元科新13号私募证券投资基金,1.30%
万通智控,300643,富国基金-中国人寿保险股份有限公司-分红险-富国基金国寿股份成长股票型组合单一资产管理计划(可供出售),0.96%
万通智控,300643,富国基金-中国人寿保险股份有限公司-传统险-富国基金国寿股份成长股票传统可供出售单一资产管理计划,0.84%
万通智控,300643,张黄婧,0.58%
万通智控,300643,黄瑶芳,0.56%
万通智控,300643,丁茂国,0.53%
潍柴动力,000338,香港中央结算代理人有限公司,22.22%
潍柴动力,000338,潍柴控股集团有限公司,16.30%
潍柴动力,000338,香港中央结算有限公司,5.59%
潍柴动力,000338,潍坊市投资集团有限公司,3.40%
潍柴动力,000338,中国证券金融股份有限公司,1.87%
潍柴动力,000338,奥地利IVM技术咨询维也纳有限公司,1.31%
潍柴动力,000338,山东省企业托管经营股份有限公司,0.74%
潍柴动力,000338,谭旭光,0.67%
潍柴动力,000338,全国社保基金一一四组合,0.51%
潍柴动力,000338,国家制造业转型升级基金股份有限公司,0.49%
路畅科技,002813,中联重科股份有限公司,53.82%
路畅科技,002813,郭秀梅,12.00%
路畅科技,002813,芜湖弘唯基石投资基金管理合伙企业(有限合伙)-弘唯基石华盈6号私募投资基金,4.72%
路畅科技,002813,中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金,2.06%
路畅科技,002813,中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金,1.28%
路畅科技,002813,张宗涛,1.07%
路畅科技,002813,招商银行股份有限公司-交银施罗德均衡成长一年持有期混合型证券投资基金,0.92%
路畅科技,002813,彭楠,0.31%
路畅科技,002813,陆卫忠,0.27%
路畅科技,002813,朱玉光,0.22%
圣龙股份,603178,宁波圣龙(集团)有限公司,54.45%
圣龙股份,603178,宁波禹舜商贸有限公司,4.35%
圣龙股份,603178,宁波圣达尔投资合伙企业(有限合伙),3.38%
圣龙股份,603178,罗力成,2.18%
圣龙股份,603178,陈雅卿,1.63%
圣龙股份,603178,中国建设银行股份有限公司-信澳新能源产业股票型证券投资基金,1.00%
圣龙股份,603178,王治星,0.70%
圣龙股份,603178,平安资管-工商银行-平安资产鑫享27号资产管理产品,0.63%
圣龙股份,603178,何小春,0.63%
圣龙股份,603178,宁波盛世鸿元投资管理有限公司-宁波市鄞工创业投资合伙企业(有限合伙),0.51%
松芝股份,002454,陈福成,43.82%
松芝股份,002454,北京巴士传媒股份有限公司,2.18%
松芝股份,002454,刘伟文,1.43%
松芝股份,002454,苏乾坤,0.87%
松芝股份,002454,南京公用发展股份有限公司,0.86%
松芝股份,002454,蒋丽涛,0.71%
松芝股份,002454,深圳市佳威尔科技有限公司,0.70%
松芝股份,002454,苏满祝,0.68%
松芝股份,002454,招商银行股份有限公司-东方红远见价值混合型证券投资基金,0.60%
松芝股份,002454,张国豪,0.35%
长 安Ｂ,200625,中国长安汽车集团有限公司,17.97%
长 安Ｂ,200625,中国兵器装备集团有限公司,14.22%
长 安Ｂ,200625,南方工业资产管理有限责任公司,5.10%
长 安Ｂ,200625,中国证券金融股份有限公司,4.30%
长 安Ｂ,200625,中汇富通投资有限公司,2.83%
长 安Ｂ,200625,香港中央结算有限公司,1.50%
长 安Ｂ,200625,中国建设银行股份有限公司-华夏能源革新股票型证券投资基金,0.72%
长 安Ｂ,200625,招商证券(香港)有限公司,0.36%
长 安Ｂ,200625,中国工商银行股份有限公司-农银汇理新能源主题灵活配置混合型证券投资基金,0.33%
长 安Ｂ,200625,中国建设银行股份有限公司-广发中证全指汽车指数型发起式证券投资基金,0.32%
三联锻造,001282,孙国奉,20.17%
三联锻造,001282,张一衡,20.07%
三联锻造,001282,孙国敏,20.07%
三联锻造,001282,安徽高新同华创业投资基金(有限合伙),10.14%
三联锻造,001282,芜湖三联控股合伙企业(有限合伙),3.07%
三联锻造,001282,孙仁豪,1.44%
三联锻造,001282,安信证券股份有限公司,0.34%
三联锻造,001282,中国工商银行股份有限公司企业年金计划-中国建设银行股份有限公司,0.01%
三联锻造,001282,中国建设银行股份有限公司企业年金计划-中国工商银行股份有限公司,0.01%
三联锻造,001282,中国石油天然气集团公司企业年金计划-中国工商银行股份有限公司,0.01%
凯马Ｂ,900953,中国恒天集团有限公司,29.83%
凯马Ｂ,900953,潍柴控股集团有限公司,12.13%
凯马Ｂ,900953,南昌市国金工业投资有限公司,10.00%
凯马Ｂ,900953,山东莱动内燃机有限公司,5.76%
凯马Ｂ,900953,寿光市资产经营公司,3.39%
凯马Ｂ,900953,中国恒天控股有限公司,1.33%
凯马Ｂ,900953,北京华星宏元企业管理有限公司,0.55%
凯马Ｂ,900953,钱光海,0.47%
凯马Ｂ,900953,中国纺织科学技术有限公司,0.44%
凯马Ｂ,900953,上海内燃机研究所有限责任公司,0.36%
恒帅股份,300969,宁波恒帅投资管理有限公司,53.59%
恒帅股份,300969,俞国梅,17.86%
恒帅股份,300969,宁波玉米股权投资管理合伙企业(有限合伙),3.55%
恒帅股份,300969,招商银行股份有限公司-交银施罗德新成长混合型证券投资基金,2.13%
恒帅股份,300969,交银施罗德基金-中国人寿保险股份有限公司-分红险-交银施罗德基金国寿股份均衡股票型组合单一资产管理计划(可供出售),1.26%
恒帅股份,300969,交银施罗德基金-中国人寿保险股份有限公司-传统险-交银施罗德国寿股份均衡股票传统可供出售单一资产管理计划,0.87%
恒帅股份,300969,中国银行股份有限公司-鹏华汇智优选混合型证券投资基金,0.53%
恒帅股份,300969,中国石油天然气集团公司企业年金计划-中国工商银行股份有限公司,0.38%
恒帅股份,300969,工银安盛人寿保险有限公司-分红个险,0.31%
恒帅股份,300969,中国工商银行股份有限公司-广发稳健回报混合型证券投资基金,0.30%
奥联电子,300585,广西瑞盈资产管理有限公司,30.34%
奥联电子,300585,刘军胜,10.91%
奥联电子,300585,侯霞,1.79%
奥联电子,300585,李博之,0.81%
奥联电子,300585,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",0.59%
奥联电子,300585,邹荣,0.47%
奥联电子,300585,BARCLAYS BANK PLC,0.45%
奥联电子,300585,MERRILL LYNCH INTERNATIONAL,0.44%
奥联电子,300585,"高华-汇丰-GOLDMAN,SACHS & CO.LLC",0.42%
奥联电子,300585,高秀忠,0.42%
新朋股份,002328,宋琳,34.34%
新朋股份,002328,姜素青,1.27%
新朋股份,002328,单光林,0.56%
新朋股份,002328,王猛,0.55%
新朋股份,002328,刘远军,0.52%
新朋股份,002328,蔡强,0.39%
新朋股份,002328,俞福良,0.29%
新朋股份,002328,法国兴业银行,0.28%
新朋股份,002328,叶高荣,0.28%
新朋股份,002328,BARCLAYS BANK PLC,0.28%
银轮股份,002126,徐小敏,7.02%
银轮股份,002126,基本养老保险基金一零零三组合,4.74%
银轮股份,002126,香港中央结算有限公司,4.24%
银轮股份,002126,宁波正奇投资管理中心(有限合伙),4.04%
银轮股份,002126,上海浦东发展银行股份有限公司-景顺长城新能源产业股票型证券投资基金,2.64%
银轮股份,002126,中国建设银行股份有限公司-信澳匠心臻选两年持有期混合型证券投资基金,1.14%
银轮股份,002126,王达伦,0.98%
银轮股份,002126,全国社保基金一零一组合,0.85%
银轮股份,002126,周益民,0.85%
银轮股份,002126,招商银行股份有限公司-万家中证1000指数增强型发起式证券投资基金,0.82%
万丰奥威,002085,万丰奥特控股集团有限公司,34.07%
万丰奥威,002085,百年人寿保险股份有限公司-传统保险产品,6.72%
万丰奥威,002085,陈爱莲,4.55%
万丰奥威,002085,香港中央结算有限公司,4.03%
万丰奥威,002085,百年人寿保险股份有限公司-分红保险产品,2.07%
万丰奥威,002085,上海莱士血液制品股份有限公司,1.87%
万丰奥威,002085,陕西省国际信托股份有限公司-陕国投·吉祥如意2号定向投资集合资金信托计划,1.71%
万丰奥威,002085,长安国际信托股份有限公司-长安信托-长安投资633号证券投资集合资金信托计划,1.70%
万丰奥威,002085,长安国际信托股份有限公司-长安信托-长安投资669号证券投资集合资金信托计划,1.62%
万丰奥威,002085,国寿安保基金-中国人寿保险股份有限公司-分红险-国寿安保基金国寿股份均衡股票型组合单一资产管理计划(可供出售),0.90%
威帝股份,603023,陈振华,23.29%
威帝股份,603023,丽水久有股权投资基金合伙企业(有限合伙),21.43%
威帝股份,603023,宿凤琴,2.75%
威帝股份,603023,陈庆华,2.56%
威帝股份,603023,苏长娜,2.13%
威帝股份,603023,李卓越,2.13%
威帝股份,603023,冯鹰,0.75%
威帝股份,603023,白哲松,0.73%
威帝股份,603023,洪美容,0.68%
威帝股份,603023,王彦文,0.63%
圣龙股份,603178,宁波圣龙(集团)有限公司,54.45%
圣龙股份,603178,宁波禹舜商贸有限公司,4.35%
圣龙股份,603178,宁波圣达尔投资合伙企业(有限合伙),3.38%
圣龙股份,603178,罗力成,2.18%
圣龙股份,603178,陈雅卿,1.63%
圣龙股份,603178,中国建设银行股份有限公司-信澳新能源产业股票型证券投资基金,1.00%
圣龙股份,603178,王治星,0.70%
圣龙股份,603178,平安资管-工商银行-平安资产鑫享27号资产管理产品,0.63%
圣龙股份,603178,何小春,0.63%
圣龙股份,603178,宁波盛世鸿元投资管理有限公司-宁波市鄞工创业投资合伙企业(有限合伙),0.51%
三联锻造,001282,孙国奉,20.17%
三联锻造,001282,张一衡,20.07%
三联锻造,001282,孙国敏,20.07%
三联锻造,001282,安徽高新同华创业投资基金(有限合伙),10.14%
三联锻造,001282,芜湖三联控股合伙企业(有限合伙),3.07%
三联锻造,001282,孙仁豪,1.44%
三联锻造,001282,安信证券股份有限公司,0.34%
三联锻造,001282,中国工商银行股份有限公司企业年金计划-中国建设银行股份有限公司,0.01%
三联锻造,001282,中国建设银行股份有限公司企业年金计划-中国工商银行股份有限公司,0.01%
三联锻造,001282,中国石油天然气集团公司企业年金计划-中国工商银行股份有限公司,0.01%
凯龙高科,300912,臧志成,31.86%
凯龙高科,300912,无锡市凯成投资合伙企业(有限合伙),5.65%
凯龙高科,300912,交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金,3.07%
凯龙高科,300912,臧梦蝶,2.81%
凯龙高科,300912,刘旭春,2.09%
凯龙高科,300912,臧雨芬,1.72%
凯龙高科,300912,臧小妹,1.70%
凯龙高科,300912,苏州新联科创业投资有限公司,1.66%
